iata_code,icao_code,name,city,country,latitude,longitude
APU,SSAP,"Captain João Busse Airport",Apucarana,BR,-23.609099,-51.384301
BGV,,"Aeroclube de Bento Gonçalves Airport","Bento Gonçalves",BR,-29.147424,-51.540791
BNU,SSBL,"Blumenau Airport",Blumenau,BR,-26.831661,-49.093569
CCI,SSCK,"Olavo Cecco Rigon Airport",Concórdia,BR,-27.180511,-52.051755
CSS,SSCL,"Cassilândia Airport",Cassilândia,BR,-19.146861,-51.676941
CEL,SSCN,"Canela Airport",Canela,BR,-29.370091,-50.831729
CKO,SSCP,"Cornélio Procópio Airport","Cornélio Procópio",BR,-23.152711,-50.602868
GGH,SSCT,"Engenheiro Gastão de Mesquita Filho Airport",Cianorte,BR,-23.69157,-52.642091
ERM,SSER,"Erechim Airport",Erechim,BR,-27.663614,-52.271489
FBE,SSFB,"Paulo Abdala Airport","Francisco Beltrão",BR,-26.05938,-53.063827
GGJ,SSGY,"Guaíra Airport",Guaíra,BR,-24.0811,-54.1917
HRZ,SSHZ,"Walter Bündchen Airport",Horizontina,BR,-27.6383,-54.3391
IJU,SSIJ,"João Batista Bos Filho Airport",Ijuí,BR,-28.368711,-53.846568
ITQ,SSIQ,"Itaqui Airport",Itaqui,BR,-29.173099517822,-56.536701202393
JCB,SSJA,"Santa Terezinha Airport",Joaçaba,BR,-27.171514,-51.553327
CBW,SSKM,"Campo Mourão Airport","Campo Mourão",BR,-24.009199,-52.3568
QDB,,"Cachoeira do Sul Airport","Cachoeira Do Sul",BR,-30.001899719238,-52.940799713135
OAL,SSKW,"Cacoal Airport",Cacoal,BR,-11.496,-61.4508
LOI,SSLN,"Helmuth Baungarten Airport",Lontras,BR,-27.1599998474,-49.5424995422
ALQ,SSLT,"Alegrete Novo Airport",Alegrete,BR,-29.811595,-55.894707
QGF,,"Montenegro Airport",Montenegro,BR,-29.719400405884,-51.489398956299
QHV,,"Novo Hamburgo Airport","Novo Hamburgo",BR,-29.696100234985,-51.081699371338
SQX,SSOE,"São Miguel do Oeste Hélio Wasum Airport","São Miguel do Oeste",BR,-26.781601,-53.503502
APX,SSOG,"Arapongas Airport",Arapongas,BR,-23.352636,-51.491967
VRZ,,"Padre Israel Airport",Lavras,BR,-21.240601,-44.963902
AIR,SSOU,"Aripuanã Airport",Aripuanã,BR,-10.187375,-59.457469
PNG,SSPG,"Paranaguá Airport",Paranaguá,BR,-25.5401,-48.5312
PVI,SSPI,"Paranavaí Airport",Paranavaí,BR,-23.089899,-52.488499
PBB,SSPN,"Paranaíba Airport",Paranaíba,BR,-19.65119934082,-51.199401855469
SQY,SSRU,"São Lourenço do Sul Airport","São Lourenço Do Sul",BR,-31.38330078125,-52.03279876709
SSS,,"Siassi Airport",Siassi,PG,-5.5965,147.8106
JBS,,"São Borja Airport","São Borja",BR,-28.6549,-56.034599
CSU,SSSC,"Santa Cruz do Sul Airport","Santa Cruz do Sul",BR,-29.684099,-52.412201
UMU,SSUM,"Orlando de Carvalho Airport",Umuarama,BR,-23.7987,-53.313801
ZFU,,"Unifly Heliport",Arujá,BR,-23.4086112976,-46.3305549622
UVI,SSUV,"José Cleto Airport","União da Vitória",BR,-26.233224,-51.066754
VIA,SSVI,"Videira Airport",Videira,BR,-26.999701,-51.141899
BMS,SSXH,"Sócrates Mariani Bittencourt Airport",Brumado,BR,-14.2554,-41.817501
AXE,,"Xanxerê Airport",Xanxerê,BR,-26.875067,-52.372862
SRA,SSZR,"Luis Alberto Lehr Airport","Santa Rosa",BR,-27.90658,-54.520628
ATI,SUAG,"Artigas International Airport",Artigas,UY,-30.4007,-56.5079
BUV,SUBU,"Placeres Airport","Bella Union",UY,-30.319807,-57.558823
CYR,SUCA,"Colonia Laguna de Los Patos International Airport","Colonia del Sacramento",UY,-34.456402,-57.770599
DZO,SUDU,"Santa Bernardina International Airport",Durazno,UY,-33.358898,-56.499199
PDP,SULS,"Capitan Corbeta CA Curbelo International Airport","Punta del Este",UY,-34.855099,-55.094299
MLZ,SUMO,"Cerro Largo International Airport",Melo,UY,-32.337898,-54.216702
MVD,SUMU,"Carrasco General Cesáreo L. Berisso International Airport","Ciudad de la Costa",UY,-34.835647,-56.026497
PDU,SUPU,"Tydeo Larre Borges Airport",Paysandú,UY,-32.3633,-58.061901
RVY,SURV,"Presidente General Don Oscar D. Gestido International Airport",Rivera,UY,-30.9746,-55.4762
STY,SUSO,"Nueva Hesperides International Airport",Salto,UY,-31.438499,-57.985298
TAW,SUTB,"Tacuarembo Airport",Tacuarembo,UY,-31.749001,-55.925801
TYT,SUTR,"Treinta y Tres Airport","Treinta y Tres",UY,-33.195714,-54.347246
VCH,SUVO,"Vichadero Airport",Vichadero,UY,-31.739166,-54.587776
AGV,SVAC,"Oswaldo Guevara Mujica Airport",Acarigua,VE,9.553375,-69.237869
AAO,SVAN,"Anaco Airport",Anaco,VE,9.430225,-64.470726
LPJ,,"Armando Schwarck Airport",Guayabal,VE,6.57805,-66.816902
BLA,SVBC,"General José Antonio Anzoategui International Airport",Barcelona,VE,10.111111,-64.692222
BNS,SVBI,"Barinas Airport",Barinas,VE,8.615,-70.214167
BRM,SVBM,"Barquisimeto International Airport",Barquisimeto,VE,10.042747,-69.35862
MYC,SVBS,"Escuela Mariscal Sucre Airport",Maracay,VE,10.249978,-67.649422
CBL,SVCB,"General Tomas de Heres Airport","Ciudad Bolivar",VE,8.122161,-63.536957
CXA,SVCD,"Caicara del Orinoco Airport",,VE,7.62551,-66.162804
ZRZ,,"Zaraza Airport",Zaraza,VE,9.350306,-65.280655
CUV,SVCG,"Casigua El Cubo Airport","Casigua El Cubo",VE,8.75814,-72.536301
CLZ,SVCL,"Calabozo Airport",Guarico,VE,8.924656,-67.417091
CAJ,SVCN,"Canaima Airport",Canaima,VE,6.231989,-62.85485
CUP,SVCP,"General Francisco Bermúdez Airport",Carúpano,VE,10.660014,-63.261681
CZE,SVCR,"José Leonardo Chirinos Airport",Coro,VE,11.414944,-69.680901
CUM,SVCU,"Cumaná (Antonio José de Sucre) Airport",,VE,10.450333,-64.13047
PPZ,SVPP,"Puerto Paez Airport","Puerto Paez",VE,6.220095,-67.447508
EOR,SVED,"El Dorado Airport",Bolivar,VE,6.71573,-61.638786
EOZ,SVEZ,"Elorza Airport",,VE,7.059677,-69.4967
GDO,SVGD,"Guasdualito Airport",Guasdualito,VE,7.210834,-70.756386
GUI,SVGI,"Guiria Airport",,VE,10.5740776062,-62.3126678467
GUQ,SVGU,"Guanare Airport",Guanare,VE,9.026944,-69.75515
HGE,SVHG,"Higuerote Airport",Higuerote,VE,10.462474,-66.092779
ICA,SVIC,"Icabarú Airport",,VE,4.33632,-61.739601
ICC,SVIE,"Andrés Miguel Salazar Marcano Airport","Isla de Coche",VE,10.794432,-63.98159
LSP,SVJC,"Josefa Camejo International Airport",Paraguaná,VE,11.780775,-70.151497
KAV,SVKA,"Kavanayen Airport",Kavanayén,VE,5.593056,-61.763333
KTV,SVKM,"Kamarata Airport",Kamarata,VE,5.7171,-62.33727
LFR,SVLF,"La Fria Airport",,VE,8.239167,-72.271027
MAR,SVMC,"La Chinita International Airport",Maracaibo,VE,10.5582084656,-71.7278594971
MRD,SVMD,"Alberto Carnevalli Airport",Mérida,VE,8.582078,-71.161041
PMV,SVMG,"Del Caribe Santiago Mariño International Airport","Isla Margarita",VE,10.912603378296,-63.966598510742
CCS,SVMI,"Maiquetía Simón Bolívar International Airport",Maiquetía,VE,10.601194,-66.991222
MUN,SVMT,"José Tadeo Monagas International Airport",Maturín,VE,9.749023,-63.153348
CBS,SVON,"Oro Negro Airport",Cabimas,VE,10.3307,-71.322502
PYH,SVPA,"Cacique Aramare Airport","Puerto Ayacucho",VE,5.61999,-67.606102
PBL,SVPC,"General Bartolome Salom International Airport","Puerto Cabello",VE,10.4805,-68.072998
PDZ,SVPE,"Pedernales Airport",Capure,VE,9.978672,-62.231318
PPH,,"Perai-Tepuy Airport",Parai-tepuí,VE,4.570275,-61.520262
SCI,SVPM,"Paramillo Airport","San Cristóbal",VE,7.80132,-72.202904
PZO,SVPR,"General Manuel Carlos Piar International Airport","Puerto Ordaz-Ciudad Guayana",VE,8.28853,-62.760399
PTM,SVPT,"Palmarito Airport",Palmarito,VE,7.575479,-70.174435
LRV,SVRS,"Los Roques Airport","Gran Roque Island",VE,11.946935,-66.668333
SVS,,"Stevens Village Airport","Stevens Village",US,66.016727,-149.056835
SVZ,SVSA,"San Antonio Del Tachira Airport",,VE,7.84083,-72.439697
SBB,SVSB,"Santa Bárbara de Barinas Airport","Santa Bárbara",VE,7.803514,-71.165718
SNV,SVSE,"Santa Elena de Uairen Airport","Santa Elena de Uairén",VE,4.554699,-61.145234
STD,SVSO,"Mayor Buenaventura Vivas International Airport","Santo Domingo",VE,7.56538,-72.035103
SNF,SVSP,"Sub Teniente Nestor Arias Airport","San Felipe",VE,10.2787,-68.755203
SFD,SVSR,"San Fernando de Apure Las Flecheras National Airport","San Fernando de Apure",VE,7.88332,-67.444
SOM,SVST,"San Tomé Airport","El Tigre",VE,8.9451465606689,-64.151084899902
STB,SVSZ,"Miguel Urdaneta Fernández Airport","San Carlos del Zulia",VE,8.97455,-71.943253
TUV,SVTC,"Tucupita Airport",Tucupita,VE,9.088994,-62.094173
TMO,SVTM,"Tumeremo Airport",,VE,7.24938,-61.52893
URM,SVUM,"Uriman Airport",Urimán,VE,5.358118,-62.671625
WOK,SVUQ,"Uon Quen Airport",Uonquén,VE,4.984002,-61.730102
VLN,SVVA,"Arturo Michelena International Airport",Valencia,VE,10.149732589722,-67.928398132324
VIG,SVVG,"Juan Pablo Pérez Alfonso Airport","El Vigía",VE,8.624139,-71.672668
VLV,SVVL,"Dr. Antonio Nicolás Briceño Airport",Valera,VE,9.340478,-70.584061
VDP,SVVP,"Valle de La Pascua Airport",,VE,9.22202777863,-65.9935836792
BAZ,SWBC,"Barcelos Airport",Barcelos,BR,-0.981191,-62.918603
JSB,,"Walfrido Salmito de Almeida Airport","São Benedito",BR,-4.042841,-40.893813
LCB,,"André Antônio Maggi Airport","Pontes e Lacerda",BR,-15.1934,-59.3848
RBB,SWBR,"Borba Airport",Borba,BR,-4.40634,-59.602402
CAF,SWCA,"Carauari Airport",Carauari,BR,-4.871473,-66.897552
CQS,SWCQ,"Costa Marques Airport","Costa Marques",BR,-12.4211,-64.251602
DMT,SWDM,"Diamantino Airport",Diamantino,BR,-14.376899719238,-56.400398254395
DNO,SWDN,"Dianópolis Airport",Dianópolis,BR,-11.5953998566,-46.846698761
ERN,SWEI,"Eirunepé Airport",Eirunepé,BR,-6.63953,-69.879799
CQA,SWEK,"Canarana Airport",Canarana,BR,-13.574444,-52.270557
SXO,SWFX,"São Félix do Araguaia Airport","São Félix Do Araguaia",BR,-11.6324,-50.689602
GRP,SWGI,"Gurupi Airport",Gurupi,BR,-11.7396,-49.132198
AUX,SWGN,"Araguaína Airport",Araguaína,BR,-7.22787,-48.240501
GGB,SWHP,"Frederico Carlos Müller Airport","Água Boa",BR,-14.019959,-52.152003
HUW,SWHT,"Humaitá Airport",Humaitá,BR,-7.53212022781,-63.072101593
IPG,SWII,"Ipiranga Airport","Santo Antônio do Içá",BR,-2.940141,-69.694264
IDO,SWIY,"Santa Izabel do Morro Airport",Cristalândia,BR,-11.572299957275,-50.666198730469
JIA,SWJN,"Juína Airport",Juína,BR,-11.419444,-58.701668
JTI,SWJW,"Jataí Airport",Jataí,BR,-17.8299007416,-51.7729988098
CCX,SWKC,"Cáceres Airport",Cáceres,BR,-16.0436,-57.629902
CIZ,SWKO,"Coari Airport",Coari,BR,-4.13406,-63.132599
NSR,,"Serra da Capivara Airport","São Raimundo Nonato",BR,-9.083392,-42.644656
TLZ,SWKT,"Catalão Airport",Catalão,BR,-18.216801,-47.8997
LBR,SWLB,"Lábrea Airport",Lábrea,BR,-7.27897,-64.769501
RVD,SWLC,"General Leite de Castro Airport","Rio Verde",BR,-17.834723,-50.956112
MBZ,SWMW,"Maués Airport",Maués,BR,-3.37217,-57.7248
NVP,SWNA,"Novo Aripuanã Airport","Novo Aripuanã",BR,-5.11803,-60.364899
BCR,SWNK,"Novo Campo Airport","Boca do Acre",BR,-8.83456,-67.312401
NQL,SWNQ,"Niquelândia Airport",Niquelândia,BR,-14.434869,-48.491615
APS,SWNS,"Anápolis Airport",Anápolis,BR,-16.363575,-48.9288
FBA,SWOB,"Fonte Boa Airport","Fonte Boa",BR,-2.53260993958,-66.0831985474
PIN,SWPI,"Parintins Airport",Parintins,BR,-2.673521,-56.777625
PBQ,SWPM,"Pimenta Bueno Airport","Pimenta Bueno",BR,-11.6416,-61.1791
PBX,SWPQ,"Fazenda Piraguassu Airport","Porto Alegre do Norte",BR,-10.85935,-51.688152
IRZ,SWTP,"Tapuruquara Airport","Santa Isabel Do Rio Negro",BR,-0.3786,-64.9923
TGQ,SWTS,"Tangará da Serra Airport","Tangará da Serra",BR,-14.662,-57.443744
AZL,SWTU,"Fazenda Tucunaré Airport",Sapezal,BR,-13.465528,-58.866935
QHN,,"Taguatinga Airport",Taguatinga,BR,-12.433889389038,-46.400554656982
SQM,SWUA,"São Miguel do Araguaia Airport","São Miguel Do Araguaia",BR,-13.331299781799,-50.197601318359
VLP,SWVC,"Vila Rica Airport","Vila Rica",BR,-9.981057,-51.140358
MBK,SWXM,"Orlando Villas Boas Regional Airport",Matupá,BR,-10.170368,-54.953964
NOK,SWXV,"Xavantina Airport","Nova Xavantina",BR,-14.697778,-52.347246
IUP,,"Apuí Airport",Apuí,BR,-7.172773,-59.8396
SWZ,,"Western Sydney International (Nancy Bird Walton) Airport","Sydney (Badgerys Creek)",AU,-33.879444,150.739722
ITI,,"Fazenda Americana Airport",Itambacuri,BR,-18.147591,-41.715044
SXP,,"Nunam Iqua Airport","Nunam Iqua",US,62.520599,-164.848006
AHL,SYAH,"Aishalton Airport",Aishalton,GY,2.47403,-59.320786
NAI,SYAN,"Annai Airport",Annai,GY,3.95944,-59.124199
SYB,,"Seal Bay Seaplane Base","Seal Bay",US,58.373291,-152.201797
BMJ,SYBR,"Baramita Airport",Baramita,GY,7.3701200485229,-60.487998962402
GFO,SYBT,"Bartica A Airport",Bartica,GY,6.358864,-58.655207
GEO,SYCJ,"Cheddi Jagan International Airport",Georgetown,GY,6.49855,-58.254101
SYF,,"Silva Bay Seaplane Base","Gabriola Island",CA,49.151,-123.698
OGL,,"Eugene F. Correia International Airport",Ogle,GY,6.80628,-58.1059
IMB,SYIB,"Imbaimadai Airport",Imbaimadai,GY,5.70811,-60.294201
KAI,SYKA,"Kaieteur International Airport","Kaieteur Falls",GY,5.177349,-59.48898
KAR,SYKM,"Kamarang Airport",Kamarang,GY,5.86534,-60.614201
KRM,SYKR,"Karanambo Airport",Karanambo,GY,3.752572,-59.30902
KRG,SYKS,"Karasabai Airport",Karasabai,GY,4.03005,-59.54749
KTO,SYKT,"Kato Airport",Kato,GY,4.64916,-59.832199
KKG,SYKZ,"Konawaruk Airport",Konawaruk,GY,5.2684,-58.995
SYL,,"Roberts Army Heliport","Camp Roberts/San Miguel",US,35.814999,-120.744003
LUB,SYLP,"Lumid Pau Airport","Lumid Pau",GY,2.39392995834,-59.4410018921
LTM,SYLT,"Lethem Airport",Lethem,GY,3.37276,-59.789398
USI,SYMB,"Mabaruma Airport",Mabaruma,GY,8.20017,-59.777965
MHA,SYMD,"Mahdia Airport",Mahdia,GY,5.272845,-59.149296
VEG,SYMK,"Maikwak Airport",Maikwak,GY,4.898172,-59.817027
MYM,SYMM,"Monkey Mountain Airport","Monkey Mountain",GY,4.452267,-59.603126
MWJ,SYMR,"Matthews Ridge Airport","Matthews Ridge",GY,7.487736,-60.185237
QSX,,"New Amsterdam Airport","New Amsterdam",GY,6.244324,-57.474172
ORJ,SYOR,"Orinduik Airport",Orinduik,GY,4.72527,-60.035
PKM,,"Port Kaituma Airport","Port Kaituma",GY,7.7424,-59.8819
PIQ,,"Pipillipai Airport",Pipillipai,GY,5.356667,-60.381
PMT,SYPM,"Paramakatoi Airport",Paramakatoi,GY,4.699587,-59.713841
PRR,SYPR,"Paruima Airport",Paruima,GY,5.81724,-61.055489
SDC,SYSC,"Sand Creek Airport","Sand Creek",GY,2.9913,-59.51
SKM,,"Skeldon Airport",Skeldon,GY,5.8599,-57.14894
ANU,TAPA,"V C Bird International Airport",Osbourn,AG,17.1367,-61.792702
BBQ,TAPH,"Codrington Airport",Codrington,AG,17.635799,-61.828602
BGI,TBPB,"Grantley Adams International Airport",Bridgetown,BB,13.0746,-59.4925
TBV,,"Tabal Airstrip","Tabal Island",MH,8.3027,171.1615
TCT,,"Takotna Airport",Takotna,US,62.993206,-156.029026
DCF,TDCF,"Canefield Airport",Canefield,DM,15.336693,-61.392108
DOM,TDPD,"Douglas-Charles Airport",Marigot,DM,15.547,-61.299999
DSD,TFFA,"La Désirade Airport","Grande Anse",GP,16.296902,-61.0844
BBR,TFFB,"Basse-Terre Baillif Airport",Basse-Terre,GP,16.013648,-61.742928
SFC,TFFC,"St-François Airport",St-François,GP,16.257799,-61.262501
FDF,TFFF,"Martinique Aimé Césaire International Airport",Fort-de-France,MQ,14.591,-61.003201
SFG,TFFG,"Grand Case-l'Espérance Airport","Grand Case",MF,18.100057,-63.047444
SBH,TFFJ,"Saint Barthélemy - Gustaf III Airport",Gustavia,BL,17.9044,-62.843601
GBJ,TFFM,"Marie-Galante Airport",Grand-Bourg,GP,15.868925,-61.270087
PTP,TFFR,"Guadeloupe - Maryse Condé International Airport",Pointe-à-Pitre,GP,16.265301,-61.531799
LSS,TFFS,"Terre-de-Haut Airport","Les Saintes",GP,15.86439991,-61.5806007385
GND,TGPY,"Maurice Bishop International Airport","Saint George's",GD,12.0042,-61.786201
CRU,TGPZ,"Lauriston Airport","Carriacou Island",GD,12.4761,-61.472801
THW,,"Trincomalee Harbor Waterdrome",Trincomalee,LK,8.56,81.22
STT,TIST,"Cyril E. King Airport","Charlotte Amalie",VI,18.337091,-64.977251
STX,TISX,"Henry E Rohlsen Airport",Christiansted,VI,17.701413,-64.802608
ARE,TJAB,"Antonio Nery Juarbe Pol Airport",Arecibo,PR,18.45085,-66.675768
BQN,TJBQ,"Rafael Hernández International Airport",Aguadilla,PR,18.4949,-67.129402
TJC,,"Ticantiquí Airport",Ticantiquí,PA,9.4185,-78.4896
CPX,TJCP,"Benjamin Rivera Noriega Airport",Culebra,PR,18.312954,-65.303893
SIG,TJIG,"Fernando Luis Ribas Dominicci Airport","San Juan",PR,18.456800460815,-66.098098754883
MAZ,TJMZ,"Eugenio Maria De Hostos Airport",Mayaguez,PR,18.255699157715,-67.148498535156
PSE,TJPS,"Mercedita Airport",Ponce,PR,18.00830078125,-66.563003540039
NRR,TJRV,"José Aponte de la Torre Airport",Ceiba,PR,18.2453,-65.643402
SJU,TJSJ,"Luis Munoz Marin International Airport","San Juan",PR,18.4394,-66.001801
VQS,TJVQ,"Antonio Rivera Rodriguez Airport",Vieques,PR,18.1348,-65.493599
TKE,,"Tenakee Seaplane Base","Tenakee Springs",US,57.779701,-135.218002
TKL,,"Taku Lodge Seaplane Base","Taku Lodge",US,58.4897003174,-133.942993164
SKB,TKPK,"Robert L. Bradshaw International Airport",Basseterre,KN,17.311199188232,-62.718700408936
NEV,TKPN,"Vance W. Amory International Airport",Charlestown,KN,17.205699920654,-62.589900970459
SLU,TLPC,"George F. L. Charles Airport",Castries,LC,14.0202,-60.992901
UVF,TLPL,"Hewanorra International Airport","Vieux Fort",LC,13.7332,-60.952599
TLT,,"Tuluksak Airport",Tuluksak,US,61.086973,-160.922842
AUA,TNCA,"Queen Beatrix International Airport",Oranjestad,AW,12.5014,-70.015198
BON,TNCB,"Flamingo International Airport",Kralendijk,BQ,12.131,-68.268501
CUR,TNCC,"Hato International Airport",Willemstad,CW,12.1889,-68.959801
EUX,TNCE,"F. D. Roosevelt Airport",Oranjestad,BQ,17.4965,-62.979401
SXM,TNCM,"Princess Juliana International Airport","Sint Maarten",SX,18.041,-63.108898
SAB,TNCS,"Juancho E. Yrausquin Airport","Zion's Hill",BQ,17.645351,-63.220571
TOK,,"Torokina Airport",Torokina,PG,-6.2015,155.063
TOV,,"Tortola West End Seaplane Base",Tortola,VG,18.45,-64.583333
TPT,,"Tapeta Airport",Tapeta,LR,6.4948,-8.873
AXA,TQPF,"Clayton J Lloyd International Airport","The Valley",AI,18.204773,-63.05383
XXX,XXXX,"Serik Bus Station Helipad",Serik,TR,36.913289,31.083723
MNI,TRPG,"John A. Osborne Airport","Gerald's Park",MS,16.791401,-62.193298
TSG,,"Tanacross Airport",Tanacross,US,63.3744010925,-143.335998535
TSI,,"Tsile Tsile Airport","Tsile Tsile",PG,-6.8498,146.3554
TAB,TTCP,"A.N.R. Robinson International Airport",Scarborough,TT,11.1497,-60.832199
POS,TTPP,"Piarco International Airport","Port of Spain",TT,10.5954,-61.3372
TTW,,"Tissa Tank Waterdrome",Tissamaharama,LK,6.2876,81.2906
TUJ,,"Tum Airport",Tum,ET,6.26,35.5184
NGD,TUPA,"Captain Auguste George Airport",Anegada,VG,18.727734,-64.32852
EIS,TUPJ,"Terrance B. Lettsome International Airport","Beef Island",VG,18.445492,-64.541707
VIJ,TUPW,"Virgin Gorda Airport","Spanish Town",VG,18.446634,-64.427932
SVD,TVSA,"Argyle International Airport",Kingstown,VC,13.156695,-61.149945
BQU,TVSB,"J F Mitchell Airport",Bequia,VC,12.9884,-61.262001
CIW,TVSC,"Canouan Airport",Canouan,VC,12.699,-61.3424
MQS,TVSM,"Mustique Airport",Lovell,VC,12.8879,-61.180199
UNI,TVSU,"Union Island International Airport","Union Island",VC,12.600135,-61.411945
TWC,ZWTS,"Tumxuk Tangwangcheng Airport",Tumxuk,CN,39.886663,79.233408
TWH,,"Two Harbors Amphibious Terminal","Two Harbors",US,33.4322222222,-118.508611111
BDA,TXKF,"L.F. Wade International Airport",Hamilton,BM,32.363998,-64.678703
TYE,,"Tyonek Airport",Tyonek,US,61.076556,-151.131363
GIT,,"Mchauru Airport",Geita,TZ,-2.813667,32.172472
TZO,,"Tsimiroro Airport",Ankisatra,MG,-18.345064,45.015643
DBS,,"Dubois Municipal Airport",Dubois,US,44.162057,-112.220581
MXR,,"Myrhorod Air Base",Myrhorod,UA,49.932,33.641
KHU,,"Kakhnovka Airfield",Kremenchuk,UA,49.136799,33.477893
KCP,,"Kam'yanets'-Podil's'kyi Airfield",Kamyan'ka,UA,48.695631,26.609471
ALA,UAAA,"Almaty International Airport",Almaty,KZ,43.354267,77.042828
BXH,UAAH,"Balkhash Airport",Balkhash,KZ,46.894246,75.004533
USJ,UAAL,"Usharal Airport",Usharal,KZ,46.190767,80.830922
BXJ,UAAR,"Boralday Airport",Boralday,KZ,43.352052,76.883039
TDK,,"Taldykorgan Airport",Taldykorgan,KZ,45.12255,78.442758
NQZ,UACC,"Nursultan Nazarbayev International Airport",Astana,KZ,51.027035,71.467094
KOV,UACK,"Kokshetau Airport",Kokshetau,KZ,53.329102,69.594597
PPK,UACP,"Petropavl Airport",Petropavl,KZ,54.774702,69.183273
DMB,UADD,"Taraz Airport",Taraz,KZ,42.85359954834,71.303596496582
BSZ,UCFM,"Manas International Airport",Bishkek,KG,43.061298,74.4776
OSS,UCFO,"Osh Airport",Osh,KG,40.609001,72.793297
IKG,UCFK,"Karakol Airport",Karakol,KG,42.508099,78.407799
CIT,UAII,"Shymkent Airport",Shymkent,KZ,42.364200592041,69.478897094727
HSA,UAIT,"Hazrat Sultan International Airport",Turkıstan,KZ,43.313126,68.549881
DZN,UAKD,"Zhezkazgan National Airport",Zhezkazgan,KZ,47.708953,67.738094
KGF,UAKK,"Sary-Arka Airport",Karaganda,KZ,49.670799,73.334396
BXY,UAOL,"Baikonur Krayniy Airport",Baikonur,KZ,45.621994,63.210773
KZO,UAOO,"Kyzylorda Airport",Kyzylorda,KZ,44.706902,65.592499
URA,UARR,"Uralsk Airport",Uralsk,KZ,51.150798797607,51.543098449707
EKB,UASB,"Ekibastuz Airport",Ekibastuz,KZ,51.590999603271,75.214996337891
UKK,UASK,"Ust-Kamenogorsk Airport","Ust-Kamenogorsk (Oskemen)",KZ,50.036571,82.493477
PWQ,UASP,"Pavlodar Airport",Pavlodar,KZ,52.194999694824,77.07389831543
PLX,UASS,"Semey Airport",Semey,KZ,50.351295,80.234398
SZI,,"Zaysan Airport",Zaysan,KZ,47.487491,84.887675
SCO,UATE,"Aktau Airport",Aktau,KZ,43.860093,51.09086
GUW,UATG,"Atyrau International Airport",Atyrau,KZ,47.122559,51.819321
AKX,UATT,"Aktobe Airport",Aktobe,KZ,50.2458,57.206699
AYK,UAUR,"Arkalyk North Airport",Arkalyk,KZ,50.318599700928,66.952796936035
KSN,UAUU,"Kostanay West Airport",Kostanay,KZ,53.206901550293,63.550300598145
GYD,UBBB,"Heydar Aliyev International Airport",Baku,AZ,40.467498779297,50.046699523926
FZL,UBBF,"Fuzuli International Airport",Fuzuli,AZ,39.594578,47.196128
GNJ,UBBG,"Ganja International Airport",Ganja,AZ,40.738935,46.320067
LLK,UBBL,"Lankaran International Airport",Lankaran,AZ,38.757919,48.807042
NAJ,UBBN,"Nakhchivan Airport",Nakhchivan,AZ,39.188800811768,45.458400726318
GBB,UBBQ,"Gabala International Airport",Gabala,AZ,40.808617,47.725389
ZTU,UBBY,"Zaqatala International Airport",Zaqatala,AZ,41.557823,46.669464
ZZE,,"Zangilan International Airport",Zangilan,AZ,39.11443,46.74392
YLV,UBEE,"Yevlakh Airport",Yevlakh,AZ,40.631901,47.141899
IKU,UCFL,"Issyk-Kul International Airport",Tamchy,KG,42.585584,76.701181
LWN,UDSG,"Shirak International Airport",Gyumri,AM,40.750401,43.859299
EVN,UDYZ,"Zvartnots International Airport",Yerevan,AM,40.1473007202,44.3959007263
BQJ,UEBB,"Batagay Airport",Batagay,RU,67.648003,134.695007
SUK,UEBS,"Sakkyryr Airport",Batagay-Alyta,RU,67.792,130.394
UKG,UEBT,"Ust-Kuyga Airport",Ust-Kuyga,RU,70.011002,135.645004
TLK,UECT,"Talakan Airport","Talakan Oil Field",RU,59.876389,111.044444
ADH,UEEA,"Aldan Airport",Aldan,RU,58.602798461914,125.40899658203
YKS,UEEE,"Yakutsk Airport",Yakutsk,RU,62.093299865723,129.77099609375
NER,UELL,"Chulman Airport",Neryungri,RU,56.913898468018,124.91400146484
MQJ,UEMA,"Moma Airport",Khonuu,RU,66.450861,143.261551
KDY,UEMH,"Typliy Klyuch Airport",Khandyga,RU,62.7890014648,136.854995728
GYG,UEMM,"Magan Airport",Magan,RU,62.103484,129.545288
OLZ,UEMO,"Olyokminsk Airport",Olyokminsk,RU,60.401833,120.476094
USR,UEMT,"Ust-Nera Airport",Ust-Nera,RU,64.550003,143.115005
UMS,UEMU,"Ust-Maya Airport",Ust-Maya,RU,60.356998443604,134.43499755859
VHV,UENI,"Verkhnevilyuisk Airport",Verkhnevilyuisk,RU,63.458057403564,120.26916503906
NYR,UENN,"Nyurba Airport",Nyurba,RU,63.296703,118.341953
SUY,UENS,"Suntar Airport",Suntar,RU,62.185001373291,117.63500213623
VYI,UENW,"Vilyuisk Airport",Vilyuisk,RU,63.756668,121.693336
ULK,UERL,"Lensk Airport",Lensk,RU,60.7206001282,114.825996399
ONK,UERO,"Olenyok Airport",Olenyok,RU,68.514999,112.480003
PYJ,UERP,"Polyarny Airport",Yakutia,RU,66.400398,112.029999
MJZ,UERR,"Mirny Airport",Mirny,RU,62.534698486328,114.03900146484
SYS,UERS,"Saskylakh Airport",Saskylakh,RU,71.927902,114.080002
BGN,UESG,"Belaya Gora Airport","Belaya Gora",RU,68.556227,146.22784
SEK,UESK,"Srednekolymsk Airport",Srednekolymsk,RU,67.4805,153.7364
